timestamp,server_id,cpu_percent,memory_percent,disk_percent,availability_percent,active_alert
2026-07-06T20:00,SRV-057,39.4,71.8,65.9,99.9,None
2026-07-06T21:00,SRV-046,24.5,57.8,70.9,99.9,None
2026-07-06T22:00,SRV-052,41.3,49.7,62.4,99.9,None
2026-07-06T23:00,SRV-041,52.0,49.1,64.0,99.9,None
2026-07-07T00:00,SRV-060,30.5,65.5,51.5,99.9,None
2026-07-07T01:00,SRV-058,54.2,45.5,75.9,99.9,None
2026-07-07T02:00,SRV-014,68.2,28.2,74.5,99.9,None
2026-07-07T03:00,SRV-040,35.2,50.8,68.9,99.9,None
2026-07-07T04:00,SRV-051,84.3,70.4,48.3,99.9,None
2026-07-07T05:00,SRV-057,26.8,66.0,72.0,99.9,None
2026-07-07T06:00,SRV-003,19.9,60.0,61.3,99.9,None
2026-07-07T07:00,SRV-020,19.9,69.6,66.6,99.9,None
2026-07-07T08:00,SRV-031,23.4,51.2,28.5,99.9,None
2026-07-07T09:00,SRV-002,35.1,47.5,72.2,99.9,None
2026-07-07T10:00,SRV-021,17.2,65.1,64.4,99.9,None
2026-07-07T11:00,SRV-014,85.2,60.0,66.0,99.9,High CPU
2026-07-07T12:00,SRV-023,26.9,35.6,63.2,99.9,None
2026-07-07T13:00,SRV-030,25.0,73.0,70.2,99.9,None
2026-07-07T14:00,SRV-022,23.5,64.9,51.1,99.9,None
2026-07-07T15:00,SRV-035,45.1,54.8,62.5,99.9,None
2026-07-07T16:00,SRV-012,44.0,81.8,89.1,99.9,None
2026-07-07T17:00,SRV-009,25.2,64.4,80.3,99.9,None
2026-07-07T18:00,SRV-042,2.3,37.5,73.4,99.9,None
2026-07-07T19:00,SRV-014,39.9,67.5,63.1,99.9,None
2026-07-07T20:00,SRV-033,26.7,62.5,60.7,99.9,None
2026-07-07T21:00,SRV-038,12.7,62.2,69.5,99.9,None
2026-07-07T22:00,SRV-026,51.6,46.2,84.8,99.9,None
2026-07-07T23:00,SRV-032,20.2,74.1,71.0,99.9,None
2026-07-08T00:00,SRV-035,35.6,46.5,58.7,99.9,None
2026-07-08T01:00,SRV-052,39.3,69.5,68.6,99.9,None
2026-07-08T02:00,SRV-023,23.4,61.7,79.7,99.9,None
2026-07-08T03:00,SRV-001,22.3,78.8,49.9,99.9,None
2026-07-08T04:00,SRV-031,44.5,62.7,74.0,99.9,None
2026-07-08T05:00,SRV-056,42.6,62.7,59.8,99.9,None
2026-07-08T06:00,SRV-025,46.6,47.1,67.7,99.9,None
2026-07-08T07:00,SRV-034,34.5,48.4,82.9,99.9,None
2026-07-08T08:00,SRV-017,79.7,56.8,51.3,99.9,None
2026-07-08T09:00,SRV-048,33.7,55.2,66.6,99.9,None
2026-07-08T10:00,SRV-041,66.7,62.4,67.2,99.9,None
2026-07-08T11:00,SRV-022,43.3,69.8,81.8,99.9,None
2026-07-08T12:00,SRV-008,41.5,49.2,76.7,99.9,None
2026-07-08T13:00,SRV-039,19.4,78.8,62.3,99.9,None
2026-07-08T14:00,SRV-013,50.8,95.2,71.2,99.9,None
2026-07-08T15:00,SRV-055,32.3,71.6,65.5,99.9,None
2026-07-08T16:00,SRV-016,65.9,61.7,50.0,99.9,None
2026-07-08T17:00,SRV-051,24.1,72.7,49.8,99.9,None
2026-07-08T18:00,SRV-014,45.7,56.4,87.8,99.9,None
2026-07-08T19:00,SRV-014,80.7,92.2,86.2,99.9,None
2026-07-08T20:00,SRV-002,38.8,67.7,60.4,99.9,None
2026-07-08T21:00,SRV-049,23.0,87.4,67.5,99.9,None
2026-07-08T22:00,SRV-009,44.2,53.3,61.9,99.9,None
2026-07-08T23:00,SRV-037,40.4,61.1,99.3,99.9,Disk Capacity
2026-07-09T00:00,SRV-023,37.7,69.8,42.7,99.9,None
2026-07-09T01:00,SRV-049,54.8,67.2,53.5,99.9,None
2026-07-09T02:00,SRV-038,58.1,24.9,81.3,99.9,None
2026-07-09T03:00,SRV-044,69.5,49.4,81.0,99.9,None
2026-07-09T04:00,SRV-055,51.1,62.4,79.0,99.9,None
2026-07-09T05:00,SRV-056,63.5,80.5,89.2,99.9,None
2026-07-09T06:00,SRV-038,14.3,87.7,60.3,99.9,None
2026-07-09T07:00,SRV-042,41.7,42.7,70.6,99.9,None
2026-07-09T08:00,SRV-034,38.1,52.8,81.3,99.9,None
2026-07-09T09:00,SRV-060,28.5,38.4,66.7,99.9,None
2026-07-09T10:00,SRV-055,49.8,46.3,61.5,99.9,None
2026-07-09T11:00,SRV-007,70.0,51.8,58.3,99.9,None
2026-07-09T12:00,SRV-049,35.7,76.3,62.9,99.9,None
2026-07-09T13:00,SRV-021,37.5,56.5,53.7,99.9,None
2026-07-09T14:00,SRV-017,35.3,81.0,93.9,99.9,Disk Capacity
2026-07-09T15:00,SRV-060,52.3,69.9,55.0,99.9,None
2026-07-09T16:00,SRV-051,25.3,76.6,69.2,99.9,None
2026-07-09T17:00,SRV-033,29.8,28.4,66.4,99.9,None
2026-07-09T18:00,SRV-046,48.9,64.4,58.1,99.9,None
2026-07-09T19:00,SRV-054,48.1,41.2,72.2,99.9,None
2026-07-09T20:00,SRV-024,31.9,53.7,64.0,99.9,None
2026-07-09T21:00,SRV-033,69.6,30.3,75.6,99.9,None
2026-07-09T22:00,SRV-052,49.8,42.0,64.7,99.9,None
2026-07-09T23:00,SRV-046,42.9,55.1,78.5,99.9,None
2026-07-10T00:00,SRV-019,27.2,54.2,63.3,99.9,None
2026-07-10T01:00,SRV-060,24.7,52.0,43.1,99.9,None
2026-07-10T02:00,SRV-009,49.5,76.3,72.2,99.9,None
2026-07-10T03:00,SRV-010,16.3,48.4,82.0,99.9,None
2026-07-10T04:00,SRV-002,70.2,47.0,59.5,99.9,None
2026-07-10T05:00,SRV-002,47.9,52.5,72.3,99.9,None
2026-07-10T06:00,SRV-050,62.8,56.4,62.8,99.9,None
2026-07-10T07:00,SRV-005,25.6,83.8,60.1,99.9,None
2026-07-10T08:00,SRV-045,31.9,49.3,40.4,99.9,None
2026-07-10T09:00,SRV-004,42.9,37.8,93.8,99.9,Disk Capacity
2026-07-10T10:00,SRV-016,46.2,44.4,60.2,99.9,None
2026-07-10T11:00,SRV-060,30.7,49.1,71.1,99.9,None
2026-07-10T12:00,SRV-036,67.6,52.0,74.1,99.9,None
2026-07-10T13:00,SRV-031,72.7,48.7,45.4,99.9,None
2026-07-10T14:00,SRV-033,73.5,67.2,52.6,99.9,None
2026-07-10T15:00,SRV-052,22.3,57.7,62.7,99.9,None
2026-07-10T16:00,SRV-049,39.0,45.8,72.5,99.9,None
2026-07-10T17:00,SRV-044,45.7,45.0,69.9,99.9,None
2026-07-10T18:00,SRV-041,38.1,41.8,69.4,99.9,None
2026-07-10T19:00,SRV-003,59.8,61.7,51.7,99.9,None
2026-07-10T20:00,SRV-056,66.7,67.5,83.3,99.9,None
2026-07-10T21:00,SRV-034,47.3,76.8,66.4,99.9,None
2026-07-10T22:00,SRV-002,46.7,57.5,53.9,99.9,None
2026-07-10T23:00,SRV-006,64.0,70.0,74.3,99.9,None
2026-07-11T00:00,SRV-003,49.8,68.4,86.4,99.9,None
2026-07-11T01:00,SRV-047,47.8,58.8,76.4,99.9,None
2026-07-11T02:00,SRV-016,36.7,58.0,83.0,99.9,None
2026-07-11T03:00,SRV-035,27.7,42.8,63.1,99.9,None
2026-07-11T04:00,SRV-042,48.5,57.8,59.9,99.9,None
2026-07-11T05:00,SRV-029,39.5,33.1,65.5,99.9,None
2026-07-11T06:00,SRV-029,29.6,62.7,86.2,99.9,None
2026-07-11T07:00,SRV-048,16.9,68.9,68.4,99.9,None
2026-07-11T08:00,SRV-006,46.6,66.9,69.3,99.9,None
2026-07-11T09:00,SRV-010,22.9,55.9,55.7,99.9,None
2026-07-11T10:00,SRV-002,40.7,79.7,74.3,99.9,None
2026-07-11T11:00,SRV-032,67.7,45.0,60.5,99.9,None
2026-07-11T12:00,SRV-039,45.5,45.0,83.4,99.9,None
2026-07-11T13:00,SRV-053,57.3,65.3,60.4,99.9,None
2026-07-11T14:00,SRV-020,27.1,68.5,91.7,99.9,Disk Capacity
2026-07-11T15:00,SRV-053,64.0,25.0,46.2,99.9,None
2026-07-11T16:00,SRV-046,38.0,63.7,57.9,99.9,None
2026-07-11T17:00,SRV-042,70.9,70.8,81.0,99.9,None
2026-07-11T18:00,SRV-010,19.7,39.0,66.4,99.9,None
2026-07-11T19:00,SRV-037,40.7,62.0,59.1,99.9,None
2026-07-11T20:00,SRV-025,21.4,72.1,69.5,99.9,None
2026-07-11T21:00,SRV-043,35.9,67.5,67.3,99.9,None
2026-07-11T22:00,SRV-051,45.4,47.2,70.3,99.9,None
2026-07-11T23:00,SRV-009,16.9,56.0,83.3,99.9,None
2026-07-12T00:00,SRV-058,61.1,63.5,70.3,99.9,None
2026-07-12T01:00,SRV-004,70.0,80.3,65.9,99.9,None
2026-07-12T02:00,SRV-033,7.4,75.4,58.3,99.9,None
2026-07-12T03:00,SRV-032,1,53.1,68.0,99.9,None
2026-07-12T04:00,SRV-022,33.7,71.1,75.8,99.9,None
2026-07-12T05:00,SRV-029,6.1,46.6,53.1,99.9,None
2026-07-12T06:00,SRV-051,75.4,54.6,56.5,99.9,None
2026-07-12T07:00,SRV-004,46.4,68.3,60.9,99.9,None
2026-07-12T08:00,SRV-009,64.2,47.3,55.5,99.9,None
2026-07-12T09:00,SRV-039,44.5,54.5,99.4,99.9,Disk Capacity
2026-07-12T10:00,SRV-011,25.1,61.0,92.0,99.9,Disk Capacity
2026-07-12T11:00,SRV-057,70.8,57.9,77.2,99.9,None
2026-07-12T12:00,SRV-019,71.5,92.2,55.0,99.9,None
2026-07-12T13:00,SRV-007,40.8,63.4,63.1,99.9,None
2026-07-12T14:00,SRV-006,36.6,53.1,78.9,99.9,None
2026-07-12T15:00,SRV-002,39.0,63.2,56.4,99.9,None
2026-07-12T16:00,SRV-016,48.1,88.4,64.3,99.9,None
2026-07-12T17:00,SRV-017,40.3,91.0,66.2,99.9,None
2026-07-12T18:00,SRV-046,8.5,46.4,55.6,99.9,None
2026-07-12T19:00,SRV-014,44.9,64.8,80.8,99.9,None
2026-07-12T20:00,SRV-046,55.9,61.6,72.0,0,None
2026-07-12T21:00,SRV-003,63.9,79.7,58.5,99.9,None
2026-07-12T22:00,SRV-005,40.3,40.6,74.7,99.9,None
2026-07-12T23:00,SRV-034,44.4,56.2,81.2,99.9,None
2026-07-13T00:00,SRV-050,49.5,47.1,74.0,99.9,None
2026-07-13T01:00,SRV-002,26.0,54.0,73.5,99.9,None
2026-07-13T02:00,SRV-012,27.1,74.8,72.8,99.9,None
2026-07-13T03:00,SRV-021,47.0,72.6,59.9,99.9,None
2026-07-13T04:00,SRV-020,43.9,57.4,48.6,99.9,None
2026-07-13T05:00,SRV-024,44.9,61.1,70.4,99.9,None
2026-07-13T06:00,SRV-039,42.3,26.0,73.7,99.9,None
2026-07-13T07:00,SRV-030,40.8,51.7,89.1,99.9,None
2026-07-13T08:00,SRV-030,91.6,92.3,69.5,99.9,High CPU
2026-07-13T09:00,SRV-016,76.1,64.8,71.1,99.9,None
2026-07-13T10:00,SRV-052,57.9,66.1,57.7,99.9,None
2026-07-13T11:00,SRV-015,51.6,59.9,72.9,99.9,None
2026-07-13T12:00,SRV-023,40.0,60.7,68.7,99.9,None
2026-07-13T13:00,SRV-022,28.4,67.8,78.7,99.9,None
2026-07-13T14:00,SRV-004,33.6,44.4,83.5,99.9,None
2026-07-13T15:00,SRV-047,23.2,57.3,69.4,99.9,None
2026-07-13T16:00,SRV-023,70.6,41.5,91.6,99.9,Disk Capacity
2026-07-13T17:00,SRV-003,21.8,57.0,68.4,99.9,None
2026-07-13T18:00,SRV-005,48.8,18.4,80.6,99.9,None
2026-07-13T19:00,SRV-030,52.9,71.8,56.1,99.9,None
2026-07-13T20:00,SRV-016,20.8,78.1,60.3,99.9,None
2026-07-13T21:00,SRV-015,36.1,87.9,70.5,99.9,None
2026-07-13T22:00,SRV-019,39.2,34.8,91.8,99.9,Disk Capacity
2026-07-13T23:00,SRV-031,34.8,71.2,44.7,99.9,None
2026-07-14T00:00,SRV-013,47.3,63.7,65.0,99.9,None
2026-07-14T01:00,SRV-026,41.2,51.7,56.7,99.9,None
2026-07-14T02:00,SRV-022,23.1,41.6,66.9,99.9,None
2026-07-14T03:00,SRV-003,18.6,48.1,90.3,99.9,Disk Capacity
2026-07-14T04:00,SRV-005,35.2,69.5,47.2,99.9,None
2026-07-14T05:00,SRV-039,41.1,60.2,77.7,99.9,None
2026-07-14T06:00,SRV-047,42.7,100,70.6,99.9,None
2026-07-14T07:00,SRV-046,54.7,61.2,49.6,99.9,None
2026-07-14T08:00,SRV-045,42.9,57.2,78.9,99.9,None
2026-07-14T09:00,SRV-050,7.0,68.9,67.5,99.9,None
2026-07-14T10:00,SRV-003,35.5,51.5,68.4,99.9,None
2026-07-14T11:00,SRV-018,39.4,51.2,70.1,99.9,None
2026-07-14T12:00,SRV-046,34.2,38.1,50.8,99.9,None
2026-07-14T13:00,SRV-056,33.3,65.8,93.7,99.9,Disk Capacity
2026-07-14T14:00,SRV-048,22.7,61.0,76.0,99.9,None
2026-07-14T15:00,SRV-007,23.1,38.4,72.7,99.9,None
2026-07-14T16:00,SRV-023,25.4,47.3,65.9,99.9,None
2026-07-14T17:00,SRV-016,1,80.9,71.6,99.9,None
2026-07-14T18:00,SRV-044,32.2,69.7,70.3,99.9,None
2026-07-14T19:00,SRV-050,35.3,47.2,65.3,99.9,None
2026-07-14T20:00,SRV-032,1,32.1,55.8,99.9,None
2026-07-14T21:00,SRV-039,60.2,55.4,59.0,99.9,None
2026-07-14T22:00,SRV-025,25.1,77.3,49.1,99.9,None
2026-07-14T23:00,SRV-053,12.0,72.6,83.9,99.9,None
2026-07-15T00:00,SRV-060,52.9,43.8,55.9,99.9,None
2026-07-15T01:00,SRV-056,11.8,44.7,79.6,99.9,None
2026-07-15T02:00,SRV-056,64.3,59.4,60.4,99.9,None
2026-07-15T03:00,SRV-047,26.8,61.0,73.3,99.9,None
2026-07-15T04:00,SRV-011,16.3,71.5,90.4,99.9,Disk Capacity
2026-07-15T05:00,SRV-051,37.4,55.5,37.7,99.9,None
2026-07-15T06:00,SRV-028,6.1,55.6,67.8,99.9,None
2026-07-15T07:00,SRV-051,37.8,63.3,90.5,99.9,Disk Capacity
2026-07-15T08:00,SRV-005,12.6,42.6,83.3,99.9,None
2026-07-15T09:00,SRV-004,42.5,67.5,70.4,99.9,None
2026-07-15T10:00,SRV-045,32.9,63.1,95.3,99.9,Disk Capacity
2026-07-15T11:00,SRV-043,48.3,51.9,55.6,99.9,None
2026-07-15T12:00,SRV-055,36.3,58.1,65.2,99.9,None
2026-07-15T13:00,SRV-025,65.6,27.1,67.0,99.9,None
2026-07-15T14:00,SRV-037,28.6,76.6,70.3,99.9,None
2026-07-15T15:00,SRV-028,17.9,75.2,70.5,99.9,None
2026-07-15T16:00,SRV-021,58.6,54.6,62.8,99.9,None
2026-07-15T17:00,SRV-038,20.2,61.5,61.8,99.9,None
2026-07-15T18:00,SRV-053,49.4,53.6,71.4,99.9,None
2026-07-15T19:00,SRV-047,59.5,75.6,43.8,99.9,None
2026-07-15T20:00,SRV-052,37.5,76.1,64.4,99.9,None
2026-07-15T21:00,SRV-032,32.2,48.2,77.9,99.9,None
2026-07-15T22:00,SRV-057,50.1,41.0,63.0,99.9,None
2026-07-15T23:00,SRV-036,33.1,63.0,72.3,99.9,None
2026-07-16T00:00,SRV-017,1,55.8,65.4,99.9,None
2026-07-16T01:00,SRV-056,61.3,92.3,65.4,99.9,None
2026-07-16T02:00,SRV-022,33.3,47.4,56.7,99.9,None
2026-07-16T03:00,SRV-038,38.0,50.4,69.2,99.9,None
2026-07-16T04:00,SRV-050,49.2,59.4,73.7,99.9,None
2026-07-16T05:00,SRV-028,68.5,53.1,63.3,99.9,None
2026-07-16T06:00,SRV-032,47.9,62.2,54.0,99.9,None
2026-07-16T07:00,SRV-024,53.5,58.3,71.3,99.9,None
2026-07-16T08:00,SRV-016,43.9,41.0,70.2,99.9,None
2026-07-16T09:00,SRV-009,57.5,33.6,66.1,99.9,None
2026-07-16T10:00,SRV-024,43.8,71.3,61.8,99.9,None
2026-07-16T11:00,SRV-009,58.5,48.2,62.4,99.9,None
2026-07-16T12:00,SRV-032,41.5,75.8,79.6,99.9,None
2026-07-16T13:00,SRV-055,57.1,52.9,61.2,99.9,None
2026-07-16T14:00,SRV-008,19.6,63.8,71.2,99.9,None
2026-07-16T15:00,SRV-006,50.1,42.5,72.9,99.9,None
2026-07-16T16:00,SRV-058,71.1,47.1,59.2,99.9,None
2026-07-16T17:00,SRV-055,36.0,31.5,76.5,99.9,None
2026-07-16T18:00,SRV-004,23.1,93.6,63.1,99.9,None
2026-07-16T19:00,SRV-055,22.3,42.6,62.9,99.9,None
2026-07-16T20:00,SRV-059,52.7,67.0,64.6,99.9,None
2026-07-16T21:00,SRV-033,57.0,63.3,65.8,99.9,None
2026-07-16T22:00,SRV-032,20.8,81.7,88.0,99.9,None
2026-07-16T23:00,SRV-040,78.6,57.5,71.2,99.9,None
2026-07-17T00:00,SRV-025,12.3,42.0,57.3,99.9,None
2026-07-17T01:00,SRV-057,47.1,50.4,62.9,99.9,None
2026-07-17T02:00,SRV-027,5.1,51.0,76.4,99.9,None
2026-07-17T03:00,SRV-035,1,56.9,70.0,99.9,None
2026-07-17T04:00,SRV-018,47.7,91.6,62.0,99.9,None
2026-07-17T05:00,SRV-004,30.8,59.3,63.6,99.9,None
2026-07-17T06:00,SRV-055,12.2,60.1,51.5,99.9,None
2026-07-17T07:00,SRV-054,46.1,51.6,65.0,99.9,None
2026-07-17T08:00,SRV-007,61.1,36.3,43.4,99.9,None
2026-07-17T09:00,SRV-040,40.9,74.4,57.6,99.9,None
2026-07-17T10:00,SRV-010,44.9,28.2,58.1,99.9,None
2026-07-17T11:00,SRV-021,33.1,61.2,78.0,99.9,None
2026-07-17T12:00,SRV-041,48.9,61.0,67.3,99.9,None
2026-07-17T13:00,SRV-030,37.1,54.6,70.9,99.9,None
2026-07-17T14:00,SRV-054,12.6,73.1,73.2,99.9,None
2026-07-17T15:00,SRV-054,34.6,88.6,58.5,99.9,None
2026-07-17T16:00,SRV-011,53.3,58.2,74.2,99.9,None
2026-07-17T17:00,SRV-051,51.1,39.9,80.1,99.9,None
2026-07-17T18:00,SRV-043,42.0,70.3,44.2,99.9,None
2026-07-17T19:00,SRV-016,44.2,52.6,60.5,99.9,None
2026-07-17T20:00,SRV-059,83.0,72.0,60.2,99.9,None
2026-07-17T21:00,SRV-031,30.4,48.5,50.4,99.9,None
2026-07-17T22:00,SRV-004,45.9,47.1,46.8,99.9,None
2026-07-17T23:00,SRV-029,26.8,35.2,58.3,99.9,None
2026-07-18T00:00,SRV-013,38.3,63.0,54.8,99.9,None
2026-07-18T01:00,SRV-001,20.2,65.7,64.2,99.9,None
2026-07-18T02:00,SRV-032,38.5,62.8,42.0,99.9,None
2026-07-18T03:00,SRV-017,38.4,54.7,63.6,99.9,None
2026-07-18T04:00,SRV-059,37.3,64.6,69.6,99.9,None
2026-07-18T05:00,SRV-047,53.7,60.7,61.8,99.9,None
2026-07-18T06:00,SRV-039,44.1,52.7,83.3,99.9,None
2026-07-18T07:00,SRV-036,26.3,74.1,79.6,99.9,None
2026-07-18T08:00,SRV-024,38.7,39.3,50.9,99.9,None
2026-07-18T09:00,SRV-052,30.7,54.9,75.1,99.9,None
2026-07-18T10:00,SRV-038,58.8,41.7,75.8,99.9,None
2026-07-18T11:00,SRV-059,50.8,44.1,59.1,99.9,None
2026-07-18T12:00,SRV-019,49.5,58.3,80.3,99.9,None
2026-07-18T13:00,SRV-026,1,74.1,58.8,99.9,None
2026-07-18T14:00,SRV-019,53.3,45.8,82.8,99.9,None
2026-07-18T15:00,SRV-053,74.2,56.2,62.4,99.9,None
2026-07-18T16:00,SRV-003,56.4,75.0,57.8,99.9,None
2026-07-18T17:00,SRV-040,41.4,75.9,66.2,99.9,None
2026-07-18T18:00,SRV-026,32.1,67.5,81.4,99.9,None
2026-07-18T19:00,SRV-052,52.1,48.8,62.7,99.9,None
2026-07-18T20:00,SRV-057,20.3,26.1,93.3,99.9,Disk Capacity
2026-07-18T21:00,SRV-018,30.1,51.2,53.2,99.9,None
2026-07-18T22:00,SRV-021,45.7,66.0,81.2,99.9,None
2026-07-18T23:00,SRV-007,59.2,64.6,81.5,99.9,None
2026-07-19T00:00,SRV-014,56.6,67.1,82.7,99.9,None
2026-07-19T01:00,SRV-016,20.6,53.4,82.6,99.9,None
2026-07-19T02:00,SRV-001,40.6,49.6,65.1,99.9,None
2026-07-19T03:00,SRV-012,13.0,74.0,63.2,99.9,None
2026-07-19T04:00,SRV-016,52.6,57.9,78.4,99.9,None
2026-07-19T05:00,SRV-049,41.5,64.5,63.2,99.9,None
2026-07-19T06:00,SRV-029,52.2,31.8,65.1,99.9,None
2026-07-19T07:00,SRV-040,42.7,66.7,64.1,99.9,None
2026-07-19T08:00,SRV-060,29.3,41.0,51.3,99.9,None
2026-07-19T09:00,SRV-028,36.3,49.5,42.6,99.9,None
2026-07-19T10:00,SRV-035,30.4,27.6,44.1,99.9,None
2026-07-19T11:00,SRV-029,42.2,52.5,61.9,99.9,None
2026-07-19T12:00,SRV-045,54.7,61.6,68.6,99.9,None
2026-07-19T13:00,SRV-055,46.8,78.5,76.1,99.9,None
2026-07-19T14:00,SRV-049,12.7,40.7,74.6,99.9,None
2026-07-19T15:00,SRV-052,39.9,71.6,66.2,99.9,None
2026-07-19T16:00,SRV-023,40.4,63.3,67.4,99.9,None
2026-07-19T17:00,SRV-043,15.3,60.5,75.2,99.9,None
2026-07-19T18:00,SRV-028,42.7,20.8,65.8,99.9,None
2026-07-19T19:00,SRV-045,29.3,65.6,82.0,99.9,None
2026-07-19T20:00,SRV-036,62.1,88.1,44.8,99.9,None
2026-07-19T21:00,SRV-043,23.8,39.8,53.2,99.9,None
2026-07-19T22:00,SRV-042,38.7,59.4,82.7,99.9,None
2026-07-19T23:00,SRV-012,22.5,51.6,60.9,99.9,None
2026-07-20T00:00,SRV-030,43.9,47.2,51.9,99.9,None
2026-07-20T01:00,SRV-005,38.8,68.4,50.6,99.9,None
2026-07-20T02:00,SRV-038,44.8,63.7,71.3,99.9,None
2026-07-20T03:00,SRV-047,54.7,59.6,68.5,99.9,None
2026-07-20T04:00,SRV-055,43.5,58.0,66.7,99.9,None
2026-07-20T05:00,SRV-059,42.3,59.9,58.0,99.9,None
2026-07-20T06:00,SRV-037,17.3,41.1,51.1,99.9,None
2026-07-20T07:00,SRV-033,60.6,25.3,83.2,99.9,None
2026-07-20T08:00,SRV-005,45.2,92.9,78.0,99.9,None
2026-07-20T09:00,SRV-040,5.3,60.2,58.9,99.9,None
2026-07-20T10:00,SRV-023,40.1,67.1,80.8,99.9,None
2026-07-20T11:00,SRV-013,28.0,69.5,47.6,99.9,None
2026-07-20T12:00,SRV-048,38.9,63.0,63.7,99.9,None
2026-07-20T13:00,SRV-045,64.9,37.4,89.4,99.9,None
2026-07-20T14:00,SRV-059,61.7,69.8,57.0,99.9,None
2026-07-20T15:00,SRV-056,42.2,63.5,56.1,99.9,None
2026-07-20T16:00,SRV-023,41.7,55.9,79.8,99.9,None
2026-07-20T17:00,SRV-032,18.7,60.5,92.8,99.9,Disk Capacity
2026-07-20T18:00,SRV-010,42.8,66.0,77.2,99.9,None
2026-07-20T19:00,SRV-052,26.5,20.7,74.4,99.9,None
2026-07-20T20:00,SRV-046,56.2,93.5,64.4,99.9,None
2026-07-20T21:00,SRV-008,30.7,61.9,71.8,99.9,None
2026-07-20T22:00,SRV-051,65.2,38.3,59.1,99.9,None
2026-07-20T23:00,SRV-056,22.7,52.3,80.2,99.9,None
2026-07-21T00:00,SRV-048,37.8,65.4,70.0,99.9,None
2026-07-21T01:00,SRV-048,35.8,49.9,82.4,99.9,None
2026-07-21T02:00,SRV-055,8.8,58.3,77.3,99.9,None
2026-07-21T03:00,SRV-014,48.6,61.2,100,99.9,Disk Capacity
2026-07-21T04:00,SRV-035,31.3,57.8,69.3,99.9,None
2026-07-21T05:00,SRV-022,75.1,61.9,52.5,99.9,None
2026-07-21T06:00,SRV-054,55.0,59.8,72.8,99.9,None
2026-07-21T07:00,SRV-016,38.5,54.5,58.3,99.9,None
2026-07-21T08:00,SRV-046,46.2,60.3,72.3,99.9,None
2026-07-21T09:00,SRV-005,43.9,57.1,65.5,99.9,None
2026-07-21T10:00,SRV-003,51.3,66.8,56.8,99.9,None
2026-07-21T11:00,SRV-035,50.8,32.9,75.1,99.9,None
2026-07-21T12:00,SRV-049,63.4,65.6,46.7,99.9,None
2026-07-21T13:00,SRV-014,26.0,38.4,41.5,99.9,None
2026-07-21T14:00,SRV-042,34.1,74.3,69.9,99.9,None
2026-07-21T15:00,SRV-007,53.9,71.7,71.1,99.9,None
2026-07-21T16:00,SRV-052,76.4,61.8,69.9,99.9,None
2026-07-21T17:00,SRV-013,42.0,67.8,75.5,99.9,None
2026-07-21T18:00,SRV-048,27.3,61.5,81.0,99.9,None
2026-07-21T19:00,SRV-010,48.0,54.9,62.2,99.9,None
2026-07-21T20:00,SRV-023,10.3,71.8,65.8,99.9,None
2026-07-21T21:00,SRV-025,33.1,59.7,63.4,99.9,None
2026-07-21T22:00,SRV-049,17.4,43.1,82.2,99.9,None
2026-07-21T23:00,SRV-058,33.7,67.6,57.3,99.9,None
2026-07-01T00:00,SRV-048,26.0,63.5,81.0,99.9,None
2026-07-01T01:00,SRV-005,50.2,65.2,74.0,99.9,None
2026-07-01T02:00,SRV-035,54.6,56.1,51.6,99.9,None
2026-07-01T03:00,SRV-018,48.9,47.3,67.6,99.9,None
2026-07-01T04:00,SRV-008,28.5,51.2,67.2,99.9,None
2026-07-01T05:00,SRV-054,23.6,79.1,77.9,99.9,None
2026-07-01T06:00,SRV-047,43.5,65.3,50.8,99.9,None
2026-07-01T07:00,SRV-038,32.6,43.7,50.6,99.9,None
2026-07-01T08:00,SRV-003,42.3,79.3,87.2,99.9,None
2026-07-01T09:00,SRV-033,64.9,53.2,74.8,99.9,None
2026-07-01T10:00,SRV-050,67.5,55.9,68.9,99.9,None
2026-07-01T11:00,SRV-024,59.9,80.8,54.8,99.9,None
2026-07-01T12:00,SRV-050,43.0,67.5,81.5,99.9,None
2026-07-01T13:00,SRV-027,53.3,59.8,78.3,99.9,None
2026-07-01T14:00,SRV-030,91.4,60.2,65.8,99.9,High CPU
2026-07-01T15:00,SRV-023,1,64.2,82.5,99.9,None
2026-07-01T16:00,SRV-004,35.6,45.2,63.4,99.9,None
2026-07-01T17:00,SRV-015,26.8,52.6,59.6,99.9,None
2026-07-01T18:00,SRV-055,71.6,63.7,84.4,99.9,None
2026-07-01T19:00,SRV-030,28.1,19.5,74.3,99.9,None
2026-07-01T20:00,SRV-035,65.6,54.5,80.3,99.9,None
2026-07-01T21:00,SRV-009,23.9,84.5,64.6,99.9,None
2026-07-01T22:00,SRV-003,40.8,41.5,79.3,99.9,None
2026-07-01T23:00,SRV-002,62.5,60.5,51.5,99.9,None
2026-07-02T00:00,SRV-005,73.3,55.9,66.4,99.9,None
2026-07-02T01:00,SRV-043,50.2,35.0,69.0,99.9,None
2026-07-02T02:00,SRV-018,73.2,75.6,100,99.9,Disk Capacity
2026-07-02T03:00,SRV-027,26.6,39.9,69.5,99.9,None
2026-07-02T04:00,SRV-018,53.4,70.9,69.2,99.9,None
2026-07-02T05:00,SRV-032,26.9,68.8,71.4,99.9,None
2026-07-02T06:00,SRV-031,70.3,71.4,82.1,99.9,None
2026-07-02T07:00,SRV-001,39.3,59.0,75.0,99.9,None
