timestamp,cloud,source,destination,port,protocol,action,bytes
2026-01-01T09:33:00,AWS,10.2.140.172,10.23.22.28,22,UDP,ACCEPT,164980
2026-01-01T09:34:00,AWS,10.23.164.139,10.10.0.17,53,TCP,ACCEPT,138043
2026-01-01T09:35:00,AWS,10.15.65.6,10.5.59.66,443,TCP,REJECT,928054
2026-01-01T09:36:00,Azure,10.17.17.115,10.21.114.253,22,TCP,ACCEPT,437489
2026-01-01T09:37:00,AWS,10.25.254.81,10.16.198.12,3389,TCP,ACCEPT,545653
2026-01-01T09:38:00,AWS,10.26.94.82,10.15.201.141,80,TCP,ACCEPT,810305
2026-01-01T09:39:00,Azure,10.29.193.192,10.28.232.75,53,TCP,REJECT,956117
2026-01-01T09:40:00,AWS,10.28.27.27,10.28.82.139,443,UDP,REJECT,733440
2026-01-01T09:41:00,AWS,10.20.215.73,10.16.151.167,3389,UDP,REJECT,920691
2026-01-01T09:42:00,AWS,10.17.217.246,10.24.106.136,443,UDP,REJECT,187135
2026-01-01T09:43:00,Azure,10.27.51.150,10.13.210.130,53,UDP,ACCEPT,279481
2026-01-01T09:44:00,Azure,10.6.127.70,10.15.102.101,53,TCP,ACCEPT,342793
2026-01-01T09:45:00,Azure,10.12.68.225,10.12.62.212,3389,UDP,ACCEPT,295552
2026-01-01T09:46:00,AWS,10.5.234.100,10.7.44.164,22,UDP,REJECT,666133
2026-01-01T09:47:00,Azure,10.22.206.47,10.20.11.82,5432,TCP,ACCEPT,922790
2026-01-01T09:48:00,Azure,10.9.180.14,10.18.166.233,5432,TCP,REJECT,569142
2026-01-01T09:49:00,AWS,10.4.1.249,10.15.97.53,5432,TCP,REJECT,351540
2026-01-01T09:50:00,Azure,10.12.29.125,10.22.133.107,53,UDP,ACCEPT,666418
2026-01-01T09:51:00,AWS,10.25.68.178,10.9.100.84,22,TCP,REJECT,912822
2026-01-01T09:52:00,Azure,10.22.154.180,10.15.23.193,5432,TCP,REJECT,153409
2026-01-01T09:53:00,AWS,10.13.186.245,10.16.44.11,22,UDP,ACCEPT,584469
2026-01-01T09:54:00,Azure,10.8.149.214,10.21.60.252,443,TCP,ACCEPT,931871
2026-01-01T09:55:00,Azure,10.24.175.44,10.26.73.132,443,TCP,REJECT,148468
2026-01-01T09:56:00,Azure,10.16.220.76,10.20.18.211,3389,UDP,ACCEPT,295053
2026-01-01T09:57:00,AWS,10.1.184.183,10.4.5.62,53,TCP,ACCEPT,643454
2026-01-01T09:58:00,AWS,10.15.98.238,10.29.238.20,5432,TCP,ACCEPT,172837
2026-01-01T09:59:00,AWS,10.15.154.39,10.3.2.103,5432,TCP,ACCEPT,163145
2026-01-01T10:00:00,AWS,10.28.5.55,10.29.9.13,3389,TCP,ACCEPT,376288
2026-01-01T10:01:00,Azure,10.3.213.61,10.15.58.230,5432,UDP,ACCEPT,677530
2026-01-01T10:02:00,Azure,10.3.24.186,10.2.52.104,53,UDP,REJECT,36158
2026-01-01T10:03:00,Azure,10.4.128.250,10.4.243.21,3389,UDP,REJECT,463313
2026-01-01T10:04:00,AWS,10.22.10.186,10.8.161.153,22,TCP,ACCEPT,877144
2026-01-01T10:05:00,AWS,10.24.54.106,10.18.106.92,22,UDP,REJECT,44129
2026-01-01T10:06:00,AWS,10.19.218.113,10.26.118.207,22,TCP,REJECT,117874
2026-01-01T10:07:00,AWS,10.14.71.102,10.12.93.91,443,TCP,REJECT,66178
2026-01-01T10:08:00,AWS,10.27.113.164,10.6.195.64,22,UDP,ACCEPT,167541
2026-01-01T10:09:00,Azure,10.15.183.160,10.21.182.198,22,UDP,ACCEPT,185099
2026-01-01T10:10:00,Azure,10.14.75.29,10.27.98.71,80,TCP,ACCEPT,498028
2026-01-01T10:11:00,Azure,10.5.187.142,10.24.222.117,53,UDP,ACCEPT,217538
2026-01-01T10:12:00,AWS,10.25.31.107,10.13.7.143,22,UDP,ACCEPT,727355
2026-01-01T10:13:00,Azure,10.2.214.124,10.1.69.78,443,UDP,ACCEPT,16684
2026-01-01T10:14:00,Azure,10.26.215.198,10.21.135.162,3389,UDP,ACCEPT,881850
2026-01-01T10:15:00,AWS,10.30.168.223,10.10.235.76,5432,TCP,ACCEPT,393879
2026-01-01T10:16:00,AWS,10.10.252.132,10.22.60.123,80,UDP,REJECT,670386
2026-01-01T10:17:00,Azure,10.27.91.171,10.19.117.21,5432,UDP,REJECT,756439
2026-01-01T10:18:00,AWS,10.8.122.19,10.8.101.136,3389,TCP,REJECT,872936
2026-01-01T10:19:00,Azure,10.1.245.155,10.30.196.159,3389,TCP,REJECT,813331
2026-01-01T10:20:00,AWS,10.23.250.81,10.13.25.223,22,TCP,ACCEPT,368030
2026-01-01T10:21:00,Azure,10.19.211.209,10.29.204.244,53,UDP,ACCEPT,183670
2026-01-01T10:22:00,AWS,10.25.187.172,10.22.223.112,80,TCP,REJECT,337266
2026-01-01T10:23:00,AWS,10.21.55.82,10.12.67.45,53,TCP,ACCEPT,7694
2026-01-01T10:24:00,Azure,10.11.156.175,10.29.162.249,22,UDP,ACCEPT,269335
2026-01-01T10:25:00,Azure,10.30.2.98,10.21.57.162,22,TCP,ACCEPT,23770
2026-01-01T10:26:00,AWS,10.12.181.126,10.13.71.142,22,TCP,REJECT,483517
2026-01-01T10:27:00,Azure,10.28.14.11,10.18.218.232,443,UDP,ACCEPT,918361
2026-01-01T10:28:00,AWS,10.8.160.197,10.19.146.116,53,TCP,ACCEPT,955398
2026-01-01T10:29:00,Azure,10.4.235.212,10.1.104.195,80,TCP,REJECT,874428
2026-01-01T10:30:00,AWS,10.3.1.95,10.18.186.79,443,TCP,ACCEPT,313923
2026-01-01T10:31:00,Azure,10.7.3.242,10.21.219.229,3389,UDP,ACCEPT,100230
2026-01-01T10:32:00,Azure,10.9.3.92,10.18.164.116,3389,TCP,ACCEPT,890753
2026-01-01T10:33:00,Azure,10.4.253.166,10.6.199.191,443,TCP,REJECT,947376
2026-01-01T10:34:00,Azure,10.23.95.254,10.29.61.209,3389,UDP,ACCEPT,374198
2026-01-01T10:35:00,AWS,10.22.210.111,10.2.195.182,22,UDP,ACCEPT,632270
2026-01-01T10:36:00,Azure,10.6.152.147,10.21.241.248,53,TCP,ACCEPT,78656
2026-01-01T10:37:00,Azure,10.6.97.128,10.18.141.130,53,UDP,ACCEPT,816700
2026-01-01T10:38:00,AWS,10.3.161.37,10.12.110.235,5432,TCP,REJECT,311654
2026-01-01T10:39:00,AWS,10.22.68.151,10.5.206.163,53,UDP,ACCEPT,577861
2026-01-01T10:40:00,AWS,10.1.49.54,10.9.190.37,443,UDP,ACCEPT,21428
2026-01-01T10:41:00,AWS,10.20.242.216,10.20.94.32,80,TCP,REJECT,570533
2026-01-01T10:42:00,AWS,10.22.162.59,10.21.179.67,443,TCP,ACCEPT,78442
2026-01-01T10:43:00,AWS,10.30.94.66,10.3.208.118,5432,TCP,ACCEPT,787099
2026-01-01T10:44:00,AWS,10.26.252.155,10.19.251.226,443,TCP,ACCEPT,143775
2026-01-01T10:45:00,AWS,10.23.203.20,10.27.216.196,5432,TCP,REJECT,332815
2026-01-01T10:46:00,Azure,10.1.178.217,10.4.19.228,443,UDP,ACCEPT,828995
2026-01-01T10:47:00,Azure,10.12.29.174,10.30.180.91,5432,UDP,REJECT,808382
2026-01-01T10:48:00,Azure,10.14.161.66,10.10.248.115,22,TCP,ACCEPT,569500
2026-01-01T10:49:00,AWS,10.14.73.10,10.4.207.249,53,TCP,ACCEPT,333510
2026-01-01T10:50:00,Azure,10.25.98.89,10.19.162.230,53,TCP,REJECT,584361
2026-01-01T10:51:00,Azure,10.15.22.216,10.21.184.252,5432,UDP,REJECT,207834
2026-01-01T10:52:00,Azure,10.5.246.172,10.26.145.84,22,TCP,REJECT,507385
2026-01-01T10:53:00,AWS,10.26.105.189,10.21.180.82,443,TCP,REJECT,533368
2026-01-01T10:54:00,AWS,10.7.93.53,10.23.39.215,53,UDP,REJECT,351020
2026-01-01T10:55:00,Azure,10.9.24.51,10.2.106.89,53,UDP,ACCEPT,758513
2026-01-01T10:56:00,Azure,10.8.200.24,10.11.203.40,5432,TCP,REJECT,89257
2026-01-01T10:57:00,Azure,10.8.94.154,10.22.145.12,53,UDP,ACCEPT,976087
2026-01-01T10:58:00,Azure,10.28.45.232,10.18.102.156,53,UDP,ACCEPT,473623
2026-01-01T10:59:00,AWS,10.5.205.50,10.4.9.193,53,UDP,ACCEPT,689706
2026-01-01T11:00:00,Azure,10.13.172.40,10.6.230.213,80,TCP,ACCEPT,170600
2026-01-01T11:01:00,Azure,10.3.96.114,10.12.243.7,443,TCP,ACCEPT,633529
2026-01-01T11:02:00,AWS,10.28.105.182,10.20.160.96,443,TCP,ACCEPT,510159
2026-01-01T11:03:00,Azure,10.7.127.15,10.24.1.205,3389,TCP,ACCEPT,6280
2026-01-01T11:04:00,Azure,10.12.134.65,10.27.200.228,443,UDP,REJECT,18092
2026-01-01T11:05:00,Azure,10.2.78.4,10.10.125.66,53,UDP,ACCEPT,282711
2026-01-01T11:06:00,AWS,10.27.109.246,10.4.132.34,53,UDP,ACCEPT,238838
2026-01-01T11:07:00,AWS,10.16.127.133,10.1.119.87,3389,UDP,ACCEPT,274100
2026-01-01T11:08:00,Azure,10.26.211.76,10.29.107.210,3389,TCP,ACCEPT,222952
2026-01-01T11:09:00,Azure,10.7.208.126,10.21.61.193,53,TCP,ACCEPT,638639
2026-01-01T11:10:00,Azure,10.29.5.113,10.19.144.8,80,TCP,ACCEPT,874683
2026-01-01T11:11:00,Azure,10.9.87.226,10.20.164.57,443,UDP,ACCEPT,382578
2026-01-01T11:12:00,AWS,10.17.178.5,10.9.94.150,80,UDP,ACCEPT,781650
2026-01-01T11:13:00,Azure,10.14.68.148,10.9.117.3,53,TCP,ACCEPT,318583
2026-01-01T11:14:00,AWS,10.1.239.207,10.17.103.22,53,UDP,ACCEPT,981837
2026-01-01T11:15:00,Azure,10.29.50.46,10.13.120.105,80,TCP,ACCEPT,3858
2026-01-01T11:16:00,Azure,10.28.240.234,10.17.229.236,80,TCP,ACCEPT,37350
2026-01-01T11:17:00,Azure,10.15.65.230,10.6.111.222,3389,UDP,REJECT,55993
2026-01-01T11:18:00,Azure,10.21.26.168,10.5.148.7,3389,UDP,REJECT,952851
2026-01-01T11:19:00,Azure,10.27.143.29,10.24.117.170,443,UDP,ACCEPT,513044
2026-01-01T11:20:00,AWS,10.17.254.76,10.30.145.48,80,UDP,REJECT,21469
2026-01-01T11:21:00,AWS,10.1.2.202,10.23.180.207,5432,UDP,ACCEPT,423577
2026-01-01T11:22:00,Azure,10.16.219.253,10.28.68.19,80,TCP,ACCEPT,957902
2026-01-01T11:23:00,Azure,10.15.143.248,10.27.233.63,53,TCP,REJECT,647499
2026-01-01T11:24:00,Azure,10.5.189.217,10.23.156.57,443,TCP,REJECT,268246
2026-01-01T11:25:00,Azure,10.2.69.204,10.19.131.129,5432,TCP,REJECT,106171
2026-01-01T11:26:00,AWS,10.29.224.103,10.17.122.68,3389,UDP,ACCEPT,849131
2026-01-01T11:27:00,AWS,10.5.187.160,10.16.93.23,3389,TCP,ACCEPT,617284
2026-01-01T11:28:00,AWS,10.19.7.50,10.24.70.88,443,TCP,ACCEPT,33578
2026-01-01T11:29:00,AWS,10.25.8.217,10.5.213.223,5432,TCP,ACCEPT,787953
2026-01-01T11:30:00,Azure,10.10.136.40,10.10.247.43,3389,TCP,REJECT,151302
2026-01-01T11:31:00,AWS,10.7.115.125,10.7.55.15,443,UDP,ACCEPT,859387
2026-01-01T11:32:00,AWS,10.17.228.66,10.1.156.248,22,UDP,ACCEPT,942597
2026-01-01T11:33:00,AWS,10.20.33.210,10.27.117.20,53,TCP,ACCEPT,664551
2026-01-01T11:34:00,Azure,10.16.162.192,10.22.254.219,53,UDP,ACCEPT,405882
2026-01-01T11:35:00,AWS,10.16.189.135,10.11.122.54,22,TCP,ACCEPT,119412
2026-01-01T11:36:00,AWS,10.29.202.29,10.23.32.163,3389,UDP,ACCEPT,135401
2026-01-01T11:37:00,Azure,10.26.148.14,10.10.4.65,53,UDP,ACCEPT,985038
2026-01-01T11:38:00,AWS,10.5.197.124,10.21.176.74,3389,UDP,REJECT,94225
2026-01-01T11:39:00,Azure,10.15.131.180,10.24.77.239,443,UDP,ACCEPT,748391
2026-01-01T11:40:00,AWS,10.2.9.184,10.15.96.44,3389,UDP,ACCEPT,960672
2026-01-01T11:41:00,AWS,10.18.178.78,10.15.97.96,22,TCP,REJECT,910656
2026-01-01T11:42:00,Azure,10.25.4.63,10.4.48.21,5432,TCP,REJECT,111362
2026-01-01T11:43:00,Azure,10.19.190.38,10.27.73.38,5432,UDP,ACCEPT,752283
2026-01-01T11:44:00,AWS,10.3.124.252,10.23.169.87,53,TCP,ACCEPT,571854
2026-01-01T11:45:00,AWS,10.5.16.125,10.13.8.107,5432,TCP,ACCEPT,176995
2026-01-01T11:46:00,Azure,10.25.209.127,10.26.67.63,80,TCP,ACCEPT,128645
2026-01-01T11:47:00,Azure,10.23.201.62,10.18.32.37,5432,UDP,ACCEPT,357345
2026-01-01T11:48:00,AWS,10.11.78.235,10.24.222.149,22,UDP,ACCEPT,812014
2026-01-01T11:49:00,AWS,10.4.24.24,10.4.61.245,5432,UDP,ACCEPT,43197
2026-01-01T11:50:00,Azure,10.13.114.8,10.2.196.69,53,TCP,REJECT,305074
2026-01-01T11:51:00,Azure,10.2.106.189,10.1.191.209,443,TCP,REJECT,843486
2026-01-01T11:52:00,Azure,10.15.57.30,10.5.24.9,80,UDP,ACCEPT,426358
2026-01-01T11:53:00,AWS,10.4.198.36,10.23.26.58,443,TCP,ACCEPT,932933
2026-01-01T11:54:00,AWS,10.27.17.57,10.21.84.13,443,UDP,ACCEPT,696898
2026-01-01T11:55:00,Azure,10.27.225.112,10.11.179.67,53,TCP,ACCEPT,663555
2026-01-01T11:56:00,Azure,10.9.141.115,10.27.217.157,22,UDP,ACCEPT,169924
2026-01-01T11:57:00,AWS,10.12.230.200,10.13.5.16,443,TCP,REJECT,110929
2026-01-01T11:58:00,AWS,10.7.101.219,10.22.242.242,53,TCP,ACCEPT,168392
2026-01-01T11:59:00,Azure,10.5.84.222,10.4.210.72,443,UDP,ACCEPT,702611
2026-01-01T12:00:00,Azure,10.25.149.74,10.22.149.70,53,UDP,REJECT,416096
2026-01-01T12:01:00,Azure,10.23.170.84,10.9.0.218,443,TCP,ACCEPT,768663
2026-01-01T12:02:00,Azure,10.25.104.106,10.7.119.63,53,UDP,ACCEPT,875589
2026-01-01T12:03:00,AWS,10.28.64.122,10.24.230.253,443,TCP,REJECT,675239
2026-01-01T12:04:00,AWS,10.6.242.84,10.14.188.24,5432,TCP,ACCEPT,553666
2026-01-01T12:05:00,AWS,10.10.97.198,10.25.14.215,3389,TCP,ACCEPT,551899
2026-01-01T12:06:00,AWS,10.29.6.206,10.11.34.132,53,UDP,ACCEPT,631914
2026-01-01T12:07:00,AWS,10.6.219.127,10.10.121.142,443,TCP,REJECT,301050
2026-01-01T12:08:00,AWS,10.23.236.137,10.28.52.80,443,UDP,ACCEPT,27043
2026-01-01T12:09:00,Azure,10.12.70.248,10.29.218.37,3389,UDP,ACCEPT,472593
2026-01-01T12:10:00,Azure,10.13.128.60,10.1.68.129,80,UDP,ACCEPT,406055
2026-01-01T12:11:00,Azure,10.18.104.29,10.29.204.85,5432,TCP,ACCEPT,592792
2026-01-01T12:12:00,Azure,10.26.189.161,10.4.67.45,3389,UDP,ACCEPT,906788
2026-01-01T12:13:00,Azure,10.26.75.68,10.21.29.109,22,UDP,ACCEPT,888219
2026-01-01T12:14:00,AWS,10.24.233.246,10.16.75.200,80,TCP,REJECT,20870
2026-01-01T12:15:00,Azure,10.2.203.44,10.28.251.57,53,UDP,ACCEPT,623119
2026-01-01T12:16:00,Azure,10.15.206.1,10.12.15.48,53,UDP,REJECT,619537
2026-01-01T12:17:00,Azure,10.1.69.207,10.26.191.50,5432,TCP,REJECT,524077
2026-01-01T12:18:00,Azure,10.6.3.79,10.23.85.184,80,UDP,ACCEPT,374763
2026-01-01T12:19:00,AWS,10.8.80.148,10.11.108.160,443,TCP,ACCEPT,256178
2026-01-01T12:20:00,AWS,10.4.240.110,10.8.54.36,443,TCP,ACCEPT,741638
2026-01-01T12:21:00,Azure,10.29.40.69,10.14.43.132,22,TCP,ACCEPT,456972
2026-01-01T12:22:00,Azure,10.21.6.195,10.27.87.239,80,TCP,REJECT,711415
2026-01-01T12:23:00,Azure,10.22.45.232,10.30.85.133,22,UDP,ACCEPT,405945
2026-01-01T12:24:00,Azure,10.29.45.159,10.16.17.240,3389,TCP,REJECT,967393
2026-01-01T12:25:00,Azure,10.14.124.27,10.15.146.127,5432,UDP,REJECT,699197
2026-01-01T12:26:00,AWS,10.3.2.110,10.14.26.95,443,UDP,ACCEPT,297109
2026-01-01T12:27:00,AWS,10.11.177.35,10.8.144.244,80,TCP,ACCEPT,574552
2026-01-01T12:28:00,Azure,10.30.49.43,10.19.7.61,5432,UDP,ACCEPT,755190
2026-01-01T12:29:00,Azure,10.17.116.107,10.22.232.170,53,TCP,ACCEPT,508839
2026-01-01T12:30:00,Azure,10.1.250.73,10.9.6.13,3389,TCP,ACCEPT,586780
2026-01-01T12:31:00,Azure,10.15.194.79,10.23.3.76,3389,TCP,REJECT,795893
2026-01-01T12:32:00,AWS,10.11.65.152,10.10.95.97,53,TCP,ACCEPT,250321
2026-01-01T12:33:00,AWS,10.24.118.158,10.9.52.98,5432,TCP,ACCEPT,856587
2026-01-01T12:34:00,AWS,10.8.86.104,10.20.82.188,5432,TCP,ACCEPT,335761
2026-01-01T12:35:00,AWS,10.28.225.150,10.9.112.236,53,TCP,ACCEPT,228401
2026-01-01T12:36:00,Azure,10.8.194.53,10.26.26.17,443,UDP,ACCEPT,40514
2026-01-01T12:37:00,AWS,10.4.56.21,10.23.79.102,53,UDP,ACCEPT,425701
2026-01-01T12:38:00,Azure,10.13.167.208,10.11.205.73,3389,TCP,ACCEPT,443672
2026-01-01T12:39:00,Azure,10.5.189.145,10.13.65.202,22,UDP,ACCEPT,288059
2026-01-01T12:40:00,Azure,10.21.160.62,10.4.115.102,80,TCP,ACCEPT,100140
2026-01-01T12:41:00,AWS,10.10.236.75,10.24.126.218,443,UDP,ACCEPT,815327
2026-01-01T12:42:00,Azure,10.2.228.146,10.24.100.179,3389,UDP,REJECT,238537
2026-01-01T12:43:00,AWS,10.24.0.117,10.3.91.115,3389,UDP,REJECT,250966
2026-01-01T12:44:00,Azure,10.18.109.111,10.6.228.254,3389,UDP,ACCEPT,308134
2026-01-01T12:45:00,Azure,10.29.211.22,10.13.139.66,443,UDP,ACCEPT,141786
2026-01-01T12:46:00,Azure,10.13.223.191,10.7.233.36,80,UDP,REJECT,484130
2026-01-01T12:47:00,Azure,10.23.59.55,10.27.129.190,80,TCP,ACCEPT,138785
2026-01-01T12:48:00,Azure,10.24.41.30,10.20.78.14,80,UDP,ACCEPT,377828
2026-01-01T12:49:00,Azure,10.15.186.143,10.27.202.247,443,UDP,REJECT,101822
2026-01-01T12:50:00,Azure,10.30.167.33,10.6.2.172,80,TCP,ACCEPT,767388
2026-01-01T12:51:00,AWS,10.28.17.11,10.28.33.55,5432,TCP,ACCEPT,844403
2026-01-01T12:52:00,Azure,10.6.184.74,10.15.31.130,5432,TCP,REJECT,429833
2026-01-01T12:53:00,Azure,10.23.122.66,10.25.21.126,3389,UDP,ACCEPT,119590
2026-01-01T12:54:00,AWS,10.5.192.123,10.19.192.243,5432,TCP,ACCEPT,514163
2026-01-01T12:55:00,AWS,10.23.237.75,10.4.229.146,53,UDP,ACCEPT,610249
2026-01-01T12:56:00,AWS,10.30.100.223,10.8.91.249,443,TCP,ACCEPT,964349
2026-01-01T12:57:00,AWS,10.11.205.163,10.22.188.183,3389,UDP,ACCEPT,21398
2026-01-01T12:58:00,Azure,10.5.44.65,10.22.7.2,3389,UDP,REJECT,788310
2026-01-01T12:59:00,AWS,10.11.71.208,10.4.113.7,80,TCP,ACCEPT,527063
2026-01-01T13:00:00,Azure,10.7.210.247,10.15.178.81,5432,TCP,ACCEPT,637247
2026-01-01T13:01:00,Azure,10.6.79.194,10.20.188.216,443,UDP,REJECT,94345
2026-01-01T13:02:00,Azure,10.18.214.122,10.1.155.242,80,TCP,ACCEPT,253607
2026-01-01T13:03:00,Azure,10.6.88.100,10.5.93.61,5432,UDP,REJECT,509460
2026-01-01T13:04:00,AWS,10.7.67.40,10.16.201.127,22,TCP,ACCEPT,927162
2026-01-01T13:05:00,AWS,10.5.29.203,10.28.108.247,53,TCP,REJECT,576768
2026-01-01T13:06:00,Azure,10.13.215.28,10.5.243.163,53,UDP,ACCEPT,232229
2026-01-01T13:07:00,Azure,10.9.107.199,10.15.41.57,80,TCP,ACCEPT,259366
2026-01-01T13:08:00,Azure,10.28.112.249,10.29.165.76,80,UDP,ACCEPT,469768
2026-01-01T13:09:00,Azure,10.19.113.139,10.7.160.57,53,TCP,REJECT,437834
2026-01-01T13:10:00,Azure,10.27.251.90,10.28.235.102,443,TCP,ACCEPT,740713
2026-01-01T13:11:00,AWS,10.18.103.22,10.14.57.142,3389,TCP,REJECT,27829
2026-01-01T13:12:00,Azure,10.2.150.165,10.7.1.145,443,UDP,REJECT,950316
2026-01-01T13:13:00,Azure,10.3.80.197,10.11.79.233,443,UDP,ACCEPT,41287
2026-01-01T13:14:00,Azure,10.13.19.225,10.5.107.52,80,TCP,REJECT,690706
2026-01-01T13:15:00,AWS,10.18.20.215,10.3.166.242,53,TCP,REJECT,160512
2026-01-01T13:16:00,Azure,10.29.56.88,10.14.44.78,443,UDP,REJECT,741211
2026-01-01T13:17:00,Azure,10.20.152.51,10.15.89.246,443,TCP,REJECT,269478
2026-01-01T13:18:00,Azure,10.30.38.198,10.1.243.229,53,UDP,ACCEPT,568984
2026-01-01T13:19:00,Azure,10.13.82.105,10.4.135.78,3389,TCP,REJECT,710643
2026-01-01T13:20:00,Azure,10.25.138.191,10.4.100.114,22,UDP,ACCEPT,281566
2026-01-01T13:21:00,Azure,10.13.65.213,10.13.172.132,443,TCP,ACCEPT,720147
2026-01-01T13:22:00,AWS,10.11.150.7,10.6.200.70,5432,UDP,REJECT,237300
2026-01-01T13:23:00,Azure,10.8.225.125,10.1.130.244,3389,UDP,REJECT,341619
2026-01-01T13:24:00,AWS,10.30.146.225,10.30.58.50,22,TCP,ACCEPT,502558
2026-01-01T13:25:00,AWS,10.17.88.23,10.14.56.74,443,UDP,REJECT,290151
2026-01-01T13:26:00,AWS,10.16.133.5,10.14.28.203,80,TCP,REJECT,808481
2026-01-01T13:27:00,Azure,10.10.142.101,10.11.17.65,22,UDP,ACCEPT,167111
2026-01-01T13:28:00,AWS,10.26.133.79,10.25.21.32,5432,UDP,ACCEPT,985451
2026-01-01T13:29:00,Azure,10.29.67.206,10.8.118.254,3389,TCP,ACCEPT,669193
2026-01-01T13:30:00,Azure,10.4.154.194,10.10.2.49,53,UDP,ACCEPT,443013
2026-01-01T13:31:00,Azure,10.29.70.211,10.5.143.124,53,TCP,REJECT,679732
2026-01-01T13:32:00,AWS,10.17.155.198,10.3.149.83,22,UDP,ACCEPT,906801
2026-01-01T13:33:00,Azure,10.23.223.42,10.11.175.71,443,UDP,ACCEPT,883674
2026-01-01T13:34:00,Azure,10.7.19.228,10.30.96.108,53,UDP,ACCEPT,66494
2026-01-01T13:35:00,Azure,10.12.97.109,10.16.177.46,3389,UDP,ACCEPT,888114
2026-01-01T13:36:00,AWS,10.27.144.83,10.3.103.51,3389,UDP,ACCEPT,469864
2026-01-01T13:37:00,AWS,10.2.65.201,10.1.42.210,5432,UDP,ACCEPT,137802
2026-01-01T13:38:00,Azure,10.30.240.210,10.10.153.192,3389,TCP,REJECT,385965
2026-01-01T13:39:00,Azure,10.29.157.150,10.24.187.97,5432,UDP,ACCEPT,91216
2026-01-01T13:40:00,AWS,10.19.203.183,10.5.161.49,5432,UDP,ACCEPT,858784
2026-01-01T13:41:00,Azure,10.27.213.87,10.30.152.105,22,TCP,ACCEPT,910175
2026-01-01T13:42:00,Azure,10.25.107.133,10.13.75.210,443,TCP,REJECT,115425
2026-01-01T13:43:00,AWS,10.27.3.223,10.9.79.52,53,TCP,ACCEPT,891837
2026-01-01T13:44:00,AWS,10.9.92.165,10.25.11.66,53,UDP,ACCEPT,31051
2026-01-01T13:45:00,Azure,10.23.118.218,10.2.89.139,3389,TCP,ACCEPT,640841
2026-01-01T13:46:00,AWS,10.22.243.134,10.27.164.186,53,TCP,ACCEPT,366075
2026-01-01T13:47:00,AWS,10.30.254.45,10.1.145.251,443,UDP,REJECT,887783
2026-01-01T13:48:00,Azure,10.11.66.1,10.18.81.253,53,TCP,ACCEPT,625437
2026-01-01T13:49:00,Azure,10.28.101.195,10.17.155.245,3389,UDP,REJECT,778635
2026-01-01T13:50:00,Azure,10.29.91.183,10.18.157.167,53,TCP,REJECT,53550
2026-01-01T13:51:00,Azure,10.30.120.200,10.5.161.36,3389,UDP,REJECT,301707
2026-01-01T13:52:00,AWS,10.29.234.238,10.18.91.41,53,UDP,REJECT,318804
2026-01-01T13:53:00,AWS,10.16.19.63,10.6.186.155,80,UDP,ACCEPT,316965
2026-01-01T13:54:00,Azure,10.20.238.207,10.21.115.179,5432,UDP,REJECT,203428
2026-01-01T13:55:00,AWS,10.6.173.234,10.26.141.47,53,UDP,REJECT,21729
2026-01-01T13:56:00,AWS,10.16.155.7,10.20.190.179,80,UDP,ACCEPT,562636
2026-01-01T13:57:00,Azure,10.16.195.91,10.12.108.153,5432,TCP,REJECT,98602
2026-01-01T13:58:00,AWS,10.8.167.204,10.21.193.200,5432,TCP,ACCEPT,342282
2026-01-01T13:59:00,AWS,10.25.186.237,10.24.145.15,22,TCP,REJECT,855926
2026-01-01T14:00:00,Azure,10.14.109.16,10.14.238.164,53,UDP,REJECT,836812
2026-01-01T14:01:00,Azure,10.15.231.182,10.6.78.249,3389,TCP,ACCEPT,865631
2026-01-01T14:02:00,Azure,10.23.243.150,10.28.179.124,5432,TCP,REJECT,637400
2026-01-01T14:03:00,AWS,10.7.49.215,10.5.89.222,3389,UDP,REJECT,346003
2026-01-01T14:04:00,Azure,10.26.104.54,10.19.27.139,5432,UDP,ACCEPT,849253
2026-01-01T14:05:00,Azure,10.26.173.89,10.21.190.173,3389,UDP,ACCEPT,392995
2026-01-01T14:06:00,AWS,10.8.137.203,10.30.103.32,3389,TCP,ACCEPT,702518
2026-01-01T14:07:00,Azure,10.2.47.209,10.10.73.66,80,UDP,ACCEPT,789570
2026-01-01T14:08:00,Azure,10.28.7.17,10.28.142.145,80,TCP,ACCEPT,906082
2026-01-01T14:09:00,AWS,10.2.1.225,10.23.59.99,443,UDP,REJECT,66873
2026-01-01T14:10:00,Azure,10.5.105.216,10.2.103.49,3389,TCP,ACCEPT,454434
2026-01-01T14:11:00,Azure,10.7.129.101,10.28.152.176,443,UDP,REJECT,442877
2026-01-01T14:12:00,Azure,10.27.208.4,10.13.158.169,53,UDP,REJECT,475596
2026-01-01T14:13:00,Azure,10.16.149.228,10.25.50.60,3389,TCP,ACCEPT,246989
2026-01-01T14:14:00,AWS,10.4.120.163,10.12.197.215,53,UDP,ACCEPT,802559
2026-01-01T14:15:00,Azure,10.27.222.80,10.14.131.208,22,TCP,ACCEPT,916282
2026-01-01T14:16:00,Azure,10.12.127.177,10.12.197.234,53,TCP,ACCEPT,76359
2026-01-01T14:17:00,AWS,10.3.204.157,10.24.120.168,5432,UDP,ACCEPT,500009
2026-01-01T14:18:00,AWS,10.12.63.44,10.18.92.64,80,TCP,ACCEPT,977192
2026-01-01T14:19:00,AWS,10.25.73.104,10.26.166.238,443,TCP,ACCEPT,203109
